time_in_bed,time_asleep,wakeup_number,hrv,sleep_score
455,240,1,61,55
455,240,1,61,55
455,240,1,61,55
455,240,1,61,55
455,240,1,61,55
455,240,1,61,55
240,240,1,0,70
240,240,1,0,70
455,240,1,60,55
455,240,1,60,55
455,240,1,0,55
455,240,1,61,55
455,240,1,0,55
455,240,1,0,55
455,240,1,0,55
455,240,0,61,57
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
375,365,3,55,92
375,365,3,55,92
240,240,0,59,69
240,240,0,59,69
197,365,2,55,89
240,240,0,59,69
240,240,0,59,69
240,240,0,59,69
240,240,0,59,69
240,240,0,59,69
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
240,240,0,59,69
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
522,522,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
522,522,0,0,60
363,363,0,0,60
363,363,0,0,60
455,240,1,59,72
363,363,0,0,60
427,427,0,116,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
307,585,10,93,98
363,363,0,0,60
522,522,0,0,60
455,240,1,0,72
455,240,1,0,72
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
269,269,0,0,60
455,240,1,59,72
455,240,1,59,72
455,240,1,59,72
455,240,1,59,72
455,240,1,59,72
363,363,0,0,60
363,363,0,0,60
363,363,0,0,60
455,240,1,59,72
363,363,0,0,60
470,470,0,0,60
351,351,0,0,60
351,351,0,0,60
359,359,0,0,60
351,351,0,0,60
427,427,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
12,33,4,85,60
351,351,0,0,60
470,470,0,0,60
359,359,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
459,459,0,0,60
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
77,77,0,0,60
520,520,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
359,359,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
347,320,7,48,67
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
347,320,7,85,78
347,320,7,85,78
359,359,0,0,60
359,359,0,0,60
43,320,6,86,75
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
359,359,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
470,470,0,0,60
351,351,0,0,60
351,351,0,0,60
351,351,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
481,422,14,61,83
481,422,14,61,83
398,398,0,0,60
398,398,0,0,60
64,422,13,61,78
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
449,449,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
449,449,0,0,60
246,246,0,0,60
246,246,0,0,60
398,398,0,0,60
246,246,0,0,60
420,420,0,106,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
600,503,14,70,95
246,246,0,0,60
449,449,0,0,60
398,398,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
282,282,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
432,432,0,72,60
495,495,0,0,60
246,246,0,0,60
246,246,0,0,60
246,246,0,0,60
398,398,0,0,60
398,398,0,0,60
246,246,0,0,60
246,246,0,0,60
481,422,14,54,82
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
401,401,0,80,60
349,349,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
434,366,13,65,70
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
434,366,13,72,75
434,366,13,72,75
29,366,12,72,70
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
262,262,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
262,262,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
400,400,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
354,319,8,79,76
223,223,0,0,60
262,262,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
484,484,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
223,223,0,0,60
477,477,0,0,60
449,449,0,0,60
449,449,0,0,60
495,495,0,0,60
449,449,0,0,60
425,425,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
86,256,10,0,60
449,449,0,0,60
477,477,0,0,60
495,495,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
392,392,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
450,450,0,0,60
302,302,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
495,495,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
589,540,10,51,83
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
589,540,10,71,102
589,540,10,71,102
495,495,0,0,60
495,495,0,0,60
68,540,9,71,96
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
495,495,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
477,477,0,0,60
449,449,0,0,60
449,449,0,0,60
449,449,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
469,469,0,102,60
469,469,0,102,60
411,411,0,0,60
411,411,0,0,60
469,469,0,102,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
411,411,0,0,60
373,373,0,0,60
65,48,1,0,60
373,373,0,0,60
373,373,0,0,60
435,435,0,0,60
373,373,0,0,60
373,373,0,0,60
344,344,0,0,60
435,435,0,0,60
344,344,0,0,60
344,344,0,0,60
411,411,0,0,60
344,344,0,0,60
443,443,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
50,457,6,82,98
344,344,0,0,60
435,435,0,0,60
411,411,0,0,60
411,411,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
86,86,0,0,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
411,411,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
411,411,0,0,60
344,344,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
361,361,0,0,60
370,370,0,0,60
373,373,0,0,60
373,373,0,0,60
373,373,0,0,60
411,411,0,0,60
411,411,0,0,60
373,373,0,0,60
373,373,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
398,398,0,65,60
464,464,0,0,60
427,427,0,0,60
427,427,0,0,60
475,413,9,49,81
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
475,471,10,92,99
475,471,10,92,99
427,427,0,0,60
427,427,0,0,60
155,413,8,71,88
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
427,427,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
0,0,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
0,0,0,0,60
556,556,0,0,60
556,556,0,0,60
427,427,0,0,60
556,556,0,0,60
416,416,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
108,93,2,79,60
556,556,0,0,60
0,0,0,0,60
427,427,0,0,60
427,427,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
135,135,0,0,60
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
427,427,0,0,60
556,556,0,0,60
556,556,0,0,60
556,556,0,0,60
427,427,0,0,60
556,556,0,0,60
485,485,0,0,60
162,162,0,0,60
162,162,0,0,60
388,388,0,0,60
162,162,0,0,60
425,425,0,89,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
560,393,9,0,89
162,162,0,0,60
485,485,0,0,60
388,388,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
196,196,0,0,60
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
407,407,0,0,60
1,1,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
388,388,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
380,380,10,103,79
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
369,322,9,99,74
369,322,9,99,74
388,388,0,0,60
388,388,0,0,60
58,380,9,99,79
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
388,388,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
485,485,0,0,60
162,162,0,0,60
162,162,0,0,60
162,162,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
401,759,26,0,67
401,759,26,0,67
482,482,0,0,60
482,482,0,0,60
2,351,7,79,77
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
458,458,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
458,458,0,0,60
301,301,0,0,60
301,301,0,0,60
482,482,0,0,60
301,301,0,0,60
413,413,0,103,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
387,368,8,75,84
301,301,0,0,60
458,458,0,0,60
482,482,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
92,92,0,0,60
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
117,117,0,0,60
460,460,0,0,60
301,301,0,0,60
301,301,0,0,60
301,301,0,0,60
482,482,0,0,60
482,482,0,0,60
301,301,0,0,60
301,301,0,0,60
401,351,8,49,69
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
408,408,0,71,60
448,448,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
400,400,0,0,60
400,400,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
400,400,0,0,60
400,400,0,0,60
2,404,14,102,72
2,404,14,102,72
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
400,400,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
456,456,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
456,456,0,0,60
247,247,0,0,60
247,247,0,0,60
400,400,0,0,60
247,247,0,0,60
439,439,0,87,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
522,458,6,92,106
247,247,0,0,60
456,456,0,0,60
400,400,0,0,60
400,400,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
79,79,0,0,60
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
400,400,0,0,60
247,247,0,0,60
247,247,0,0,60
247,247,0,0,60
400,400,0,0,60
247,247,0,0,60
5,5,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
401,401,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
280,25,1,0,60
282,282,0,0,60
5,5,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
395,395,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
403,403,0,84,60
430,430,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
536,481,16,70,89
536,481,16,70,89
1,485,18,70,77
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
5,5,0,0,60
282,282,0,0,60
282,282,0,0,60
282,282,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
431,734,13,0,94
431,734,13,0,94
405,405,0,0,60
405,405,0,0,60
81,386,6,57,86
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
405,405,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
510,510,0,0,60
344,344,0,0,60
344,344,0,0,60
99,99,0,0,60
510,510,0,0,60
99,99,0,0,60
99,99,0,0,60
405,405,0,0,60
99,99,0,0,60
426,426,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
471,440,7,96,100
99,99,0,0,60
510,510,0,0,60
405,405,0,0,60
405,405,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
362,362,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
405,405,0,0,60
99,99,0,0,60
99,99,0,0,60
99,99,0,0,60
405,405,0,0,60
99,99,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
417,417,0,0,60
99,99,0,0,60
344,344,0,0,60
344,344,0,0,60
344,344,0,0,60
405,405,0,0,60
405,405,0,0,60
344,344,0,0,60
344,344,0,0,60
431,386,7,50,77
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
392,392,0,0,60
454,454,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
404,404,0,0,60
404,404,0,0,60
255,255,0,0,60
255,255,0,0,60
404,404,8,51,83
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
60,56,2,80,60
60,56,2,80,60
404,404,0,0,60
404,404,0,0,60
44,404,7,75,87
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
404,404,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
581,581,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
581,581,0,0,60
255,255,0,0,60
255,255,0,0,60
404,404,0,0,60
255,255,0,0,60
421,421,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
243,395,9,82,84
255,255,0,0,60
581,581,0,0,60
404,404,0,0,60
404,404,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
133,133,0,0,60
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
404,404,0,0,60
255,255,0,0,60
255,255,0,0,60
255,255,0,0,60
404,404,0,0,60
255,255,0,0,60
7,7,0,0,60
296,296,0,0,60
296,296,0,0,60
398,398,0,0,60
296,296,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
429,429,0,80,60
296,296,0,0,60
7,7,0,0,60
398,398,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
532,532,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
438,438,0,66,60
463,463,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
398,398,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
487,433,9,50,82
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
487,433,9,73,95
487,433,9,73,95
398,398,0,0,60
398,398,0,0,60
7,433,8,73,89
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
398,398,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
7,7,0,0,60
296,296,0,0,60
296,296,0,0,60
296,296,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
472,731,17,0,86
472,731,17,0,86
441,441,0,0,60
441,441,0,0,60
4,404,13,71,74
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
83,83,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
83,83,0,0,60
294,294,0,0,60
294,294,0,0,60
441,441,0,0,60
294,294,0,0,60
381,381,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
354,316,4,92,83
294,294,0,0,60
83,83,0,0,60
441,441,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
84,84,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
435,435,0,0,60
81,81,0,0,60
294,294,0,0,60
294,294,0,0,60
294,294,0,0,60
441,441,0,0,60
441,441,0,0,60
294,294,0,0,60
294,294,0,0,60
472,404,14,52,80
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
423,423,0,0,60
379,379,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
362,362,0,0,60
362,362,0,0,60
387,387,0,0,60
387,387,0,0,60
393,393,10,49,81
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
79,69,9,67,60
79,69,9,92,60
362,362,0,0,60
362,362,0,0,60
256,393,9,74,84
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
362,362,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
1,1,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
1,1,0,0,60
387,387,0,0,60
387,387,0,0,60
362,362,0,0,60
387,387,0,0,60
399,399,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
261,261,0,100,60
387,387,0,0,60
1,1,0,0,60
362,362,0,0,60
362,362,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
466,466,0,0,60
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
362,362,0,0,60
387,387,0,0,60
387,387,0,0,60
387,387,0,0,60
362,362,0,0,60
387,387,0,0,60
526,526,0,0,60
258,258,0,0,60
258,258,0,0,60
126,126,0,0,60
258,258,0,0,60
440,440,0,117,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
454,454,0,103,60
258,258,0,0,60
526,526,0,0,60
126,126,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
427,427,0,0,60
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
427,427,0,0,60
431,431,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
126,126,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
459,412,7,54,95
459,412,7,54,95
126,126,0,0,60
126,126,0,0,60
1,415,8,54,86
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
126,126,0,0,60
258,258,0,0,60
258,258,0,0,60
258,258,0,0,60
526,526,0,0,60
258,258,0,0,60
258,258,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
461,413,8,71,93
461,413,8,71,93
152,413,7,71,90
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
544,544,0,0,60
208,208,0,0,60
208,208,0,0,60
544,544,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
408,408,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
88,353,7,81,79
208,208,0,0,60
544,544,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
365,365,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
450,450,0,73,60
409,409,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
208,208,0,0,60
461,413,8,66,79
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
450,450,0,0,60
386,386,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
424,424,0,0,60
424,424,0,0,60
341,341,0,0,60
341,341,0,0,60
474,383,9,56,67
551,412,8,50,71
474,383,9,56,67
474,383,9,56,67
474,383,9,56,67
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
455,412,8,56,93
551,412,8,55,94
424,424,0,0,60
424,424,0,0,60
99,412,7,56,89
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
424,424,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
22,383,9,59,79
341,341,0,0,60
341,341,0,0,60
22,383,9,60,79
341,341,0,0,60
341,341,0,0,60
424,424,0,0,60
341,341,0,0,60
399,399,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
433,433,0,87,60
341,341,0,0,60
22,383,9,60,79
424,424,0,0,60
424,424,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
409,409,0,0,60
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
424,424,0,0,60
341,341,0,0,60
341,341,0,0,60
341,341,0,0,60
424,424,0,0,60
341,341,0,0,60
469,401,8,61,91
273,273,0,0,60
273,273,0,0,60
415,415,0,0,60
273,273,0,0,60
411,411,0,0,60
273,273,0,0,60
273,273,0,0,60
273,273,0,0,60
273,273,0,0,60
273,273,0,0,60
273,273,0,0,60
439,439,0,0,60
273,273,0,0,60
469,401,8,61,91
415,415,0,0,60
415,415,0,0,60
273,273,0,0,60
273,273,0,0,60
273,273,0,0,60
